,set,artist,song,lyrics,start,stop,spk_id,utt_id,mix_file,vox_file,sr
15902,train,13,24,THINGS ARE DIFFERENT WHEN SHE'S GONE AND I KNOW WHY KNOW WHY,0010.00,0020.00,mashups_13-part_0024,mashups_13-part_0024-0015902,db/mashups_mono/train/13_24/mixture.wav,db/mashups_mono/train/13_24/vocals.wav,44100
15903,train,10,58,<NO_VOX>,0001.51,0012.44,mashups_10-part_0058,mashups_10-part_0058-0015903,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15904,train,10,58,ALL OF MY LIFE I WASN'T RIGHT BUT IT'S OKAY,0012.44,0024.59,mashups_10-part_0058,mashups_10-part_0058-0015904,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15905,train,10,58,I'LL JUST ADMIT THAT TO MYSELF,0024.59,0029.44,mashups_10-part_0058,mashups_10-part_0058-0015905,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15906,train,10,58,AND IT'S OKAY I JUST ASSUME THAT YOU KNEW THAT NOW AH,0029.44,0041.59,mashups_10-part_0058,mashups_10-part_0058-0015906,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15907,train,10,58,ALL MY TIME,0041.59,0048.87,mashups_10-part_0058,mashups_10-part_0058-0015907,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15908,train,10,58,LONELY INSIDE BUT IT'S OKAY I'LL JUST ADMIT THAT TO MYSELF,0048.87,0061.01,mashups_10-part_0058,mashups_10-part_0058-0015908,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15909,train,10,58,AND IT'S OKAY I JUST ASSUME THAT YOU KNEW THAT NOW AH,0061.01,0073.16,mashups_10-part_0058,mashups_10-part_0058-0015909,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15910,train,10,58,<NO_VOX>,0073.16,0079.23,mashups_10-part_0058,mashups_10-part_0058-0015910,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15911,train,10,58,IT'S SOMETHING I ALWAYS DO ASSUMING THE WORST IS TRUE,0079.23,0090.16,mashups_10-part_0058,mashups_10-part_0058-0015911,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15912,train,10,58,IT'S SOMETHING I ALWAYS DO ASSUMING THE WORST IS TRUE,0090.16,0099.87,mashups_10-part_0058,mashups_10-part_0058-0015912,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15913,train,10,58,AH,0099.87,0110.80,mashups_10-part_0058,mashups_10-part_0058-0015913,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15914,train,10,58,<NO_VOX>,0110.80,0120.51,mashups_10-part_0058,mashups_10-part_0058-0015914,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15915,train,10,58,<NO_VOX>,0120.51,0129.01,mashups_10-part_0058,mashups_10-part_0058-0015915,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15916,train,10,58,<NO_VOX>,0129.01,0139.94,mashups_10-part_0058,mashups_10-part_0058-0015916,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15917,train,10,58,<NO_VOX>,0139.94,0150.87,mashups_10-part_0058,mashups_10-part_0058-0015917,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15918,train,10,58,IT'S SOMETHING I ALWAYS DO ASSUMING THE WORST IS TRUE,0150.87,0161.80,mashups_10-part_0058,mashups_10-part_0058-0015918,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15919,train,10,58,IT'S SOMETHING I ALWAYS DO ASSUMING THE WORST IS TRUE,0161.80,0172.73,mashups_10-part_0058,mashups_10-part_0058-0015919,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15920,train,10,58,<NO_VOX>,0172.73,0179.93,mashups_10-part_0058,mashups_10-part_0058-0015920,db/mashups_mono/train/10_58/mixture.wav,db/mashups_mono/train/10_58/vocals.wav,44100
15921,train,6,63,<NO_VOX>,0000.00,0008.98,mashups_06-part_0063,mashups_06-part_0063-0015921,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15922,train,6,63,<NO_VOX>,0008.98,0019.24,mashups_06-part_0063,mashups_06-part_0063-0015922,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15923,train,6,63,<NO_VOX>,0019.24,0025.65,mashups_06-part_0063,mashups_06-part_0063-0015923,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15924,train,6,63,<NO_VOX>,0025.65,0035.91,mashups_06-part_0063,mashups_06-part_0063-0015924,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15925,train,6,63,GLOBAL CULVER STAY NO ROOM FOR DEBATE IN A POLITICS OF FAY,0035.91,0041.04,mashups_06-part_0063,mashups_06-part_0063-0015925,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15926,train,6,63,CORPORATE MERCHES IN CUP HILL GAMES WITH THE PEOPLE REFRAIN FROM EXPRESSING THEIR PAIN THE KIND OF THE SYSTEM TILL WE LIVE INTO THE DEBT WALK WITHIN THEY TAKE US ALL INTEREST SPLAT FORGET YOURSELF FOR,0041.04,0053.87,mashups_06-part_0063,mashups_06-part_0063-0015926,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15927,train,6,63,ONE MORE DAY ON A COMEDY'S PAYROLL I'VE GOT NOTHING LEFT TO SAY THIS LEVIATHAN,0053.87,0059.00,mashups_06-part_0063,mashups_06-part_0063-0015927,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15928,train,6,63,BIGGEST THING OF ITS KIND BEAST IN THE MIME ON THE INFORMATION LINE FALL IN LINE WHAT THEY SPEAK IN THESE TIMES FOLLOW MY,0059.00,0067.98,mashups_06-part_0063,mashups_06-part_0063-0015928,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15929,train,6,63,IF YOU WANT SUCCESS BETTER STOP THINKING,0067.98,0073.11,mashups_06-part_0063,mashups_06-part_0063-0015929,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15930,train,6,63,IF YOU WANT SUCCESS BETTER STOP THINKING IF YOU WANT SUCCESS BETTER STOP THINKING,0073.11,0083.37,mashups_06-part_0063,mashups_06-part_0063-0015930,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15931,train,6,63,IF YOU WANT SUCCESS BETTER STOP THINKING,0083.37,0089.78,mashups_06-part_0063,mashups_06-part_0063-0015931,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15932,train,6,63,BE AWARE OF THESE TELEMATIC TECHNOLOGIES LOOSING ECOLOGIES TO COMBO ECONOMIES ONE OF THESE THIEFS TO THE PAR,0089.78,0098.76,mashups_06-part_0063,mashups_06-part_0063-0015932,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15933,train,6,63,<UNK>,0098.76,0107.74,mashups_06-part_0063,mashups_06-part_0063-0015933,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15934,train,6,63,SO IF YOU WANT SUCCESS BETTER STOP THINKING,0107.74,0116.72,mashups_06-part_0063,mashups_06-part_0063-0015934,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15935,train,6,63,IF YOU WANT SUCCESS BETTER STOP THINKING OH OH OH OH OH,0116.72,0126.98,mashups_06-part_0063,mashups_06-part_0063-0015935,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15936,train,6,63,<NO_VOX>,0126.98,0134.67,mashups_06-part_0063,mashups_06-part_0063-0015936,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15937,train,6,63,<NO_VOX>,0134.67,0143.65,mashups_06-part_0063,mashups_06-part_0063-0015937,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15938,train,6,63,GLOBAL CULVER STAY FINE LINES OF ESCAPE FROM THE POLITICS OF FAY,0143.65,0150.07,mashups_06-part_0063,mashups_06-part_0063-0015938,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15939,train,6,63,CORPORATE MERCHES IN CUP HILL GAMES WHILE THE PEOPLE ARE TRAINED IN WORD MONEY AND FAME ON THE KIND OF A SYSTEM TILL WE LIVE INTO THE DEBT WHAT WE'D UNDERTAKE IS ALL INTEREST SPLAT FORGET IT,0150.07,0161.61,mashups_06-part_0063,mashups_06-part_0063-0015939,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15940,train,6,63,ALL FOR ONE MROE DAY ON A COMEDY'S PAYROLL I'VE GOT NOTHING LEFT TO SAY THIS LEVIATHAN BIGGEST THING OF ITS KIND,0161.61,0169.30,mashups_06-part_0063,mashups_06-part_0063-0015940,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15941,train,6,63,BEAST IN THE MIME ON THE INFORMATION LINE FALL IN LINE WHAT THEY SPEAK IN THESE TIMES FOLLOW MY,0169.30,0177.00,mashups_06-part_0063,mashups_06-part_0063-0015941,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15942,train,6,63,IF YOU WANT SUCCESS BETTER STOP THINKING,0177.00,0182.13,mashups_06-part_0063,mashups_06-part_0063-0015942,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15943,train,6,63,IF YOU WANT SUCCESS BETTER STOP THINKING OH OH OH OH OH,0182.13,0191.11,mashups_06-part_0063,mashups_06-part_0063-0015943,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15944,train,6,63,<NO_VOX>,0191.11,0198.80,mashups_06-part_0063,mashups_06-part_0063-0015944,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15945,train,6,63,<NO_VOX>,0198.80,0207.78,mashups_06-part_0063,mashups_06-part_0063-0015945,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15946,train,6,63,<NO_VOX>,0207.78,0218.04,mashups_06-part_0063,mashups_06-part_0063-0015946,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15947,train,6,63,<NO_VOX>,0218.04,0229.59,mashups_06-part_0063,mashups_06-part_0063-0015947,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15948,train,6,63,<NO_VOX>,0229.59,0242.41,mashups_06-part_0063,mashups_06-part_0063-0015948,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15949,train,6,63,<NO_VOX>,0242.41,0256.52,mashups_06-part_0063,mashups_06-part_0063-0015949,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15950,train,6,63,<NO_VOX>,0256.52,0264.22,mashups_06-part_0063,mashups_06-part_0063-0015950,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15951,train,6,63,AH AH AH AH AH AH AH AH,0264.22,0270.63,mashups_06-part_0063,mashups_06-part_0063-0015951,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15952,train,6,63,AH AH AH AH AH AH AH AH AH AH,0270.63,0278.33,mashups_06-part_0063,mashups_06-part_0063-0015952,db/mashups_mono/train/6_63/mixture.wav,db/mashups_mono/train/6_63/vocals.wav,44100
15953,train,3,58,<NO_VOX>,0000.00,0010.00,mashups_03-part_0058,mashups_03-part_0058-0015953,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15954,train,3,58,<NO_VOX>,0010.00,0017.00,mashups_03-part_0058,mashups_03-part_0058-0015954,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15955,train,3,58,<NO_VOX>,0017.00,0025.00,mashups_03-part_0058,mashups_03-part_0058-0015955,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15956,train,3,58,<NO_VOX>,0025.00,0031.00,mashups_03-part_0058,mashups_03-part_0058-0015956,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15957,train,3,58,<NO_VOX>,0031.00,0040.00,mashups_03-part_0058,mashups_03-part_0058-0015957,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15958,train,3,58,<NO_VOX>,0040.00,0051.00,mashups_03-part_0058,mashups_03-part_0058-0015958,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15959,train,3,58,<NO_VOX>,0051.00,0058.00,mashups_03-part_0058,mashups_03-part_0058-0015959,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15960,train,3,58,<NO_VOX>,0058.00,0068.00,mashups_03-part_0058,mashups_03-part_0058-0015960,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15961,train,3,58,I'M GONNA BE STRAIGHT AND NARROW FOR YOU FIVE GENERATIONS OF YOUR FAMILY SIT IN THE BACK OF A PICKUP TRUCK,0068.00,0078.00,mashups_03-part_0058,mashups_03-part_0058-0015961,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15962,train,3,58,LET'S RIDE ON THE TIPS OF WAVS WAVING AT EVERYONE YOU MEET I CAN STILL FEEL THE SAND BETWEEN MY FEET,0078.00,0087.00,mashups_03-part_0058,mashups_03-part_0058-0015962,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15963,train,3,58,MY LOVE'S COME TO ME AND SEEM WHAT I'VE BEEN SO BLIND TO SEE,0087.00,0097.00,mashups_03-part_0058,mashups_03-part_0058-0015963,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15964,train,3,58,MY LOVE WILL STAND UP STRAIGHT STAND UP TILL MY BACK BONE BREAKS,0097.00,0107.00,mashups_03-part_0058,mashups_03-part_0058-0015964,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15965,train,3,58,HUH,0107.00,0113.00,mashups_03-part_0058,mashups_03-part_0058-0015965,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15966,train,3,58,HUH WHOO,0113.00,0119.00,mashups_03-part_0058,mashups_03-part_0058-0015966,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15967,train,3,58,HUH,0119.00,0125.00,mashups_03-part_0058,mashups_03-part_0058-0015967,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15968,train,3,58,HEE,0125.00,0131.00,mashups_03-part_0058,mashups_03-part_0058-0015968,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15969,train,3,58,BACK HOME MY DREAM IS GONE WAITING PARANOID OH SO THIS SEEMS TO SAY YOU LOST YOUR FRIEND TO THE CROUPIER,0131.00,0140.00,mashups_03-part_0058,mashups_03-part_0058-0015969,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15970,train,3,58,YOU LOCKED MY OUT THE ROOM AT NIGHT MISTAKE A CONVERSATION THOUGHT YOU WANTED TO FIGHT FORGOTTEN WORDS FOR MISSING LINES,0140.00,0149.00,mashups_03-part_0058,mashups_03-part_0058-0015970,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15971,train,3,58,MY LOVE'S COME TO ME AND SEEM WHAT I'VE BEEN SO BLIND TO SEE,0149.00,0159.00,mashups_03-part_0058,mashups_03-part_0058-0015971,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15972,train,3,58,MY LOVE WILL STAND UP STRAIGHT STAND UP TILL MY BACK BONE BREAKS,0159.00,0170.00,mashups_03-part_0058,mashups_03-part_0058-0015972,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15973,train,3,58,<NO_VOX>,0170.00,0177.00,mashups_03-part_0058,mashups_03-part_0058-0015973,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15974,train,3,58,<NO_VOX>,0177.00,0184.00,mashups_03-part_0058,mashups_03-part_0058-0015974,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15975,train,3,58,HUH,0184.00,0191.00,mashups_03-part_0058,mashups_03-part_0058-0015975,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15976,train,3,58,UH WHOO,0191.00,0197.00,mashups_03-part_0058,mashups_03-part_0058-0015976,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15977,train,3,58,HUH,0197.00,0203.00,mashups_03-part_0058,mashups_03-part_0058-0015977,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15978,train,3,58,HEE,0203.00,0211.00,mashups_03-part_0058,mashups_03-part_0058-0015978,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15979,train,3,58,<NO_VOX>,0211.00,0220.00,mashups_03-part_0058,mashups_03-part_0058-0015979,db/mashups_mono/train/3_58/mixture.wav,db/mashups_mono/train/3_58/vocals.wav,44100
15980,train,14,80,<NO_VOX>,0001.39,0010.05,mashups_14-part_0080,mashups_14-part_0080-0015980,db/mashups_mono/train/14_80/mixture.wav,db/mashups_mono/train/14_80/vocals.wav,44100
15981,train,14,80,<UNK>,0010.05,0050.07,mashups_14-part_0080,mashups_14-part_0080-0015981,db/mashups_mono/train/14_80/mixture.wav,db/mashups_mono/train/14_80/vocals.wav,44100
15982,train,14,80,EVEN IN THE BONES IN THE MARVEL OF OUR LIVES,0050.07,0058.72,mashups_14-part_0080,mashups_14-part_0080-0015982,db/mashups_mono/train/14_80/mixture.wav,db/mashups_mono/train/14_80/vocals.wav,44100
15983,train,14,80,EVERY BREATH AND EVERY LINE THAT YOU PAINTED,0058.72,0069.54,mashups_14-part_0080,mashups_14-part_0080-0015983,db/mashups_mono/train/14_80/mixture.wav,db/mashups_mono/train/14_80/vocals.wav,44100
15984,train,14,80,EVEN IN THE SMOKE AND THE ASHES ON OUR EYES,0069.54,0077.11,mashups_14-part_0080,mashups_14-part_0080-0015984,db/mashups_mono/train/14_80/mixture.wav,db/mashups_mono/train/14_80/vocals.wav,44100
15985,train,12,12,<NO_VOX>,0000.00,0012.56,mashups_12-part_0012,mashups_12-part_0012-0015985,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15986,train,12,12,<NO_VOX>,0012.56,0020.09,mashups_12-part_0012,mashups_12-part_0012-0015986,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15987,train,12,12,<NO_VOX>,0020.09,0028.88,mashups_12-part_0012,mashups_12-part_0012-0015987,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15988,train,12,12,UH,0028.88,0036.42,mashups_12-part_0012,mashups_12-part_0012-0015988,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15989,train,12,12,UH,0036.42,0043.95,mashups_12-part_0012,mashups_12-part_0012-0015989,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15990,train,12,12,UH,0043.95,0052.74,mashups_12-part_0012,mashups_12-part_0012-0015990,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15991,train,12,12,UH,0052.74,0059.02,mashups_12-part_0012,mashups_12-part_0012-0015991,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15992,train,12,12,DID YOU HEAR IT'S RAMBLING NEXT TO ME,0059.02,0066.56,mashups_12-part_0012,mashups_12-part_0012-0015992,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15993,train,12,12,SLOWLY AND VISCOUS IT FLOWS ALONG YOUR CUSTARDY AT,0066.56,0074.09,mashups_12-part_0012,mashups_12-part_0012-0015993,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15994,train,12,12,AT NIGHT IT BECOMES VISIBLE STRANGE MATTER FLYING AROUND,0074.09,0081.63,mashups_12-part_0012,mashups_12-part_0012-0015994,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15995,train,12,12,FEEL THE TOUCH OVER TEN FEEL ITS COLD AND SORROW,0081.63,0089.16,mashups_12-part_0012,mashups_12-part_0012-0015995,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15996,train,12,12,EVERYONE ELSE TRIES TO,0089.16,0099.21,mashups_12-part_0012,mashups_12-part_0012-0015996,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15997,train,12,12,TO TAKE CARE,0099.21,0104.23,mashups_12-part_0012,mashups_12-part_0012-0015997,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15998,train,12,12,EVERYONE ELSE TRIES TO,0104.23,0114.28,mashups_12-part_0012,mashups_12-part_0012-0015998,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
15999,train,12,12,TO TAKE CARE IT'S A GHOST LIKE A WITCH EATEN UP OUR HATE,0114.28,0126.84,mashups_12-part_0012,mashups_12-part_0012-0015999,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
16000,train,12,12,CAN'T DEFY ITS FAITH IT'S A GHOST BITCH IT'S A GHOST LIKE A WITCH,0126.84,0138.14,mashups_12-part_0012,mashups_12-part_0012-0016000,db/mashups_mono/train/12_12/mixture.wav,db/mashups_mono/train/12_12/vocals.wav,44100
16001,train,14,51,<NO_VOX>,0000.00,0005.42,mashups_14-part_0051,mashups_14-part_0051-0016001,db/mashups_mono/train/14_51/mixture.wav,db/mashups_mono/train/14_51/vocals.wav,44100
16002,train,14,51,MARKY LIVED IN YOUR OLD WHEELCHAIR,0005.42,0011.92,mashups_14-part_0051,mashups_14-part_0051-0016002,db/mashups_mono/train/14_51/mixture.wav,db/mashups_mono/train/14_51/vocals.wav,44100
16003,train,14,51,ACROSS THE STREET FROM THE HOUSE WHERE WE GREW,0011.92,0017.33,mashups_14-part_0051,mashups_14-part_0051-0016003,db/mashups_mono/train/14_51/mixture.wav,db/mashups_mono/train/14_51/vocals.wav,44100
16004,train,14,51,AND JESUS LIVED ON SYLVIA'S ISLAND,0017.33,0022.75,mashups_14-part_0051,mashups_14-part_0051-0016004,db/mashups_mono/train/14_51/mixture.wav,db/mashups_mono/train/14_51/vocals.wav,44100
